index,price
428,90.0
429,174.0
430,90.0
431,284.0
432,179.0
433,286.0
434,77.0
435,77.0
436,122.0
437,78.0
438,86.0
439,77.0
440,77.0
441,77.0
442,220.0
443,206.0
444,248.0
445,54.0
446,140.0
447,129.0
448,221.0
449,215.0
450,110.0
451,214.0
452,73.0
453,87.0
454,48.0
455,226.0
456,212.0
457,257.0
458,56.0
459,145.0
460,134.0
461,228.0
462,221.0
463,115.0
464,221.0
465,76.0
466,81.0
467,44.0
468,44.0
469,92.0
470,57.0
471,165.0
472,47.0
473,78.0
474,78.0
475,123.0
476,80.0
477,66.0
478,88.0
479,78.0
480,78.0
481,67.0
482,78.0
483,312.0
484,285.0
485,302.0
486,132.0
487,208.0
488,88.0
489,178.0
490,89.0
491,298.0
492,184.0
493,326.0
494,172.0
495,119.0
496,130.0
497,82.0
498,122.0
499,188.0
500,169.0
501,270.0
502,272.0
503,171.0
504,171.0
505,147.0
506,156.0
507,95.0
508,63.0
509,48.0
510,98.0
511,94.0
512,175.0
513,146.0
514,152.0
515,114.0
516,105.0
517,164.0
518,260.0
519,72.0
520,264.0
521,93.0
522,294.0
523,423.0
524,393.0
525,422.0
526,165.0
527,163.0
528,410.0
529,393.0
530,294.0
531,86.0
532,125.0
533,130.0
534,198.0
535,126.0
536,215.0
537,171.0
538,84.0
539,191.0
540,316.0
541,300.0
542,315.0
543,133.0
544,209.0
545,88.0
546,178.0
547,90.0
548,316.0
549,186.0
550,341.0
551,201.0
552,189.0
553,263.0
554,73.0
555,138.0
556,137.0
557,227.0
558,195.0
559,110.0
560,223.0
561,72.0
562,113.0
563,114.0
564,70.0
565,129.0
566,128.0
567,70.0
568,70.0
569,83.0
570,83.0
571,128.0
572,84.0
573,70.0
574,92.0
575,83.0
576,83.0
577,70.0
578,83.0
579,99.0
580,319.0
581,119.0
582,228.0
583,120.0
584,128.0
585,193.0
586,126.0
587,209.0
588,163.0
589,79.0
590,187.0
591,98.0
592,65.0
593,147.0
594,47.0
595,86.0
596,47.0
597,47.0
598,97.0
599,61.0
600,173.0
601,50.0
602,114.0
603,123.0
604,253.0
605,372.0
606,238.0
607,93.0
608,280.0
609,424.0
610,340.0
611,377.0
612,161.0
613,160.0
614,412.0
615,340.0
616,289.0
617,85.0
618,120.0
619,125.0
620,190.0
621,121.0
622,202.0
623,163.0
624,81.0
625,185.0
626,95.0
627,60.0
628,47.0
629,92.0
630,93.0
631,95.0
632,64.0
633,49.0
634,97.0
635,95.0
636,213.0
637,216.0
638,232.0
639,56.0
640,135.0
641,137.0
642,230.0
643,224.0
644,107.0
645,224.0
646,70.0
647,93.0
648,337.0
649,111.0
650,232.0
651,335.0
652,305.0
653,326.0
654,140.0
655,223.0
656,95.0
657,189.0
658,97.0
659,319.0
660,195.0
661,350.0
662,155.0
663,104.0
664,158.0
665,184.0
666,154.0
667,116.0
668,103.0
669,117.0
670,84.0
671,108.0
672,148.0
673,78.0
674,101.0
675,78.0
676,107.0
677,108.0
678,147.0
679,102.0
680,101.0
681,107.0
682,73.0
683,168.0
684,53.0
685,449.0
686,437.0
687,387.0
688,429.0
689,437.0
690,425.0
691,317.0
692,312.0
693,434.0
694,425.0
695,195.0
696,211.0
697,264.0
698,69.0
699,137.0
700,138.0
701,234.0
702,218.0
703,109.0
704,227.0
705,73.0
706,120.0
707,125.0
708,191.0
709,121.0
710,207.0
711,164.0
712,81.0
713,182.0
714,259.0
715,97.0
716,274.0
717,439.0
718,367.0
719,375.0
720,169.0
721,162.0
722,430.0
723,367.0
724,297.0
725,89.0
726,162.0
727,170.0
728,109.0
729,149.0
730,78.0
731,102.0
732,79.0
733,108.0
734,109.0
735,148.0
736,102.0
737,102.0
738,110.0
739,147.0
740,147.0
741,146.0
742,178.0
743,148.0
744,260.0
745,86.0
746,70.0
747,145.0
748,238.0
749,71.0
750,170.0
751,482.0
752,463.0
753,438.0
754,457.0
755,463.0
756,455.0
757,323.0
758,319.0
759,464.0
760,451.0
761,149.0
762,161.0
763,338.0
764,352.0
765,237.0
766,338.0
767,144.0
768,348.0
769,224.0
770,143.0
771,81.0
772,325.0
773,333.0
774,244.0
775,325.0
776,134.0
777,330.0
778,242.0
779,134.0
780,74.0
781,324.0
782,339.0
783,253.0
784,324.0
785,142.0
786,336.0
787,212.0
788,141.0
789,71.0
790,145.0
791,77.0
792,101.0
793,103.0
794,102.0
795,102.0
796,156.0
797,103.0
798,104.0
799,103.0
800,86.0
801,183.0
802,96.0
803,61.0
804,156.0
805,49.0
806,250.0
807,147.0
808,166.0
809,147.0
810,345.0
811,357.0
812,260.0
813,345.0
814,137.0
815,354.0
816,260.0
817,137.0
818,77.0
819,174.0
820,143.0
821,154.0
822,114.0
823,105.0
824,161.0
825,250.0
826,72.0
827,188.0
828,205.0
829,254.0
830,65.0
831,132.0
832,133.0
833,226.0
834,210.0
835,105.0
836,220.0
837,68.0
838,149.0
839,106.0
840,106.0
841,177.0
842,106.0
843,175.0
844,148.0
845,107.0
846,61.0
847,293.0
848,119.0
849,274.0
850,86.0
851,285.0
852,428.0
853,426.0
854,427.0
855,151.0
856,150.0
857,417.0
858,426.0
859,286.0
860,86.0
861,130.0
862,405.0
863,149.0
864,157.0
865,75.0
866,270.0
867,403.0
868,269.0
869,265.0
870,399.0
871,365.0
872,265.0
873,367.0
874,399.0
875,211.0
876,162.0
877,170.0
878,131.0
879,118.0
880,193.0
881,318.0
882,80.0
883,308.0
884,281.0
885,298.0
886,130.0
887,204.0
888,87.0
889,175.0
890,90.0
891,294.0
892,181.0
893,323.0
894,140.0
895,100.0
896,100.0
897,167.0
898,100.0
899,165.0
900,140.0
901,101.0
902,392.0
903,391.0
904,361.0
905,384.0
906,445.0
907,436.0
908,316.0
909,309.0
910,442.0
911,438.0
912,127.0
913,391.0
914,142.0
915,143.0
916,80.0
917,272.0
918,389.0
919,272.0
920,231.0
921,382.0
922,393.0
923,268.0
924,393.0
925,382.0
926,392.0
927,391.0
928,360.0
929,383.0
930,445.0
931,436.0
932,316.0
933,309.0
934,442.0
935,438.0
936,277.0
937,99.0
938,308.0
939,442.0
940,411.0
941,440.0
942,174.0
943,172.0
944,427.0
945,411.0
946,307.0
947,92.0
948,262.0
949,155.0
950,104.0
951,158.0
952,182.0
953,155.0
954,116.0
955,103.0
956,117.0
957,84.0
958,84.0
959,133.0
960,69.0
961,92.0
962,250.0
963,148.0
964,165.0
965,130.0
966,70.0
967,88.0
968,88.0
969,133.0
970,69.0
971,69.0
972,70.0
973,107.0
974,114.0
975,239.0
976,350.0
977,93.0
978,60.0
979,47.0
980,90.0
981,93.0
982,432.0
983,454.0
984,385.0
985,447.0
986,454.0
987,442.0
988,325.0
989,321.0
990,451.0
991,444.0
992,170.0
993,118.0
994,128.0
995,82.0
996,121.0
997,186.0
998,168.0
999,269.0
1000,271.0
1001,170.0
1002,170.0
1003,471.0
1004,458.0
1005,408.0
1006,451.0
1007,458.0
1008,445.0
1009,330.0
1010,326.0
1011,455.0
1012,446.0
1013,159.0
1014,165.0
1015,138.0
1016,73.0
1017,95.0
1018,173.0
1019,144.0
1020,152.0
1021,115.0
1022,107.0
1023,164.0
1024,249.0
1025,75.0
1026,110.0
1027,117.0
1028,241.0
1029,361.0
1030,139.0
1031,95.0
1032,73.0
1033,100.0
1034,102.0
1035,138.0
1036,96.0
1037,95.0
1038,418.0
1039,441.0
1040,373.0
1041,434.0
1042,441.0
1043,429.0
1044,316.0
1045,311.0
1046,438.0
1047,430.0
1048,461.0
1049,442.0
1050,418.0
1051,436.0
1052,442.0
1053,435.0
1054,308.0
1055,303.0
1056,443.0
1057,429.0
1058,198.0
1059,205.0
1060,243.0
1061,67.0
1062,135.0
1063,136.0
1064,230.0
1065,213.0
1066,107.0
1067,223.0
1068,70.0
1069,464.0
1070,451.0
1071,401.0
1072,443.0
1073,451.0
1074,439.0
1075,328.0
1076,324.0
1077,448.0
1078,439.0
1079,258.0
1080,154.0
1081,171.0
1082,136.0
1083,286.0
1084,282.0
1085,274.0
1086,127.0
1087,199.0
1088,87.0
1089,173.0
1090,87.0
1091,282.0
1092,177.0
1093,284.0
1094,294.0
1095,102.0
1096,319.0
1097,466.0
1098,437.0
1099,463.0
1100,180.0
1101,178.0
1102,452.0
1103,437.0
1104,319.0
1105,95.0
1106,198.0
1107,215.0
1108,265.0
1109,70.0
1110,140.0
1111,141.0
1112,239.0
1113,222.0
1114,112.0
1115,232.0
1116,73.0
1117,222.0
1118,210.0
1119,254.0
1120,56.0
1121,134.0
1122,122.0
1123,220.0
1124,215.0
1125,106.0
1126,215.0
1127,70.0
1128,108.0
1129,146.0
1130,78.0
1131,101.0
1132,78.0
1133,106.0
1134,108.0
1135,146.0
1136,101.0
1137,101.0
1138,113.0
1139,146.0
1140,71.0
1141,61.0
1142,211.0
1143,113.0
1144,61.0
1145,123.0
1146,129.0
1147,205.0
1148,211.0
1149,250.0
1150,70.0
1151,140.0
1152,142.0
1153,238.0
1154,220.0
1155,112.0
1156,231.0
1157,73.0
1158,97.0
1159,63.0
1160,50.0
1161,94.0
1162,97.0
1163,61.0
1164,292.0
1165,117.0
1166,61.0
1167,293.0
1168,118.0
1169,199.0
1170,188.0
1171,260.0
1172,73.0
1173,137.0
1174,138.0
1175,230.0
1176,193.0
1177,109.0
1178,224.0
1179,72.0
1180,112.0
1181,152.0
1182,81.0
1183,104.0
1184,81.0
1185,112.0
1186,112.0
1187,151.0
1188,105.0
1189,104.0
1190,460.0
1191,447.0
1192,422.0
1193,438.0
1194,447.0
1195,438.0
1196,312.0
1197,307.0
1198,444.0
1199,433.0
1200,150.0
1201,106.0
1202,106.0
1203,179.0
1204,106.0
1205,177.0
1206,149.0
1207,107.0
1208,118.0
1209,124.0
1210,189.0
1211,120.0
1212,201.0
1213,163.0
1214,83.0
1215,183.0
1216,94.0
1217,61.0
1218,48.0
1219,97.0
1220,93.0
1221,63.0
1222,293.0
1223,121.0
1224,105.0
1225,141.0
1226,140.0
1227,140.0
1228,165.0
1229,142.0
1230,242.0
1231,82.0
1232,68.0
1233,142.0
1234,222.0
1235,69.0
1236,161.0
1237,276.0
1238,273.0
1239,264.0
1240,123.0
1241,192.0
1242,85.0
1243,168.0
1244,85.0
1245,273.0
1246,172.0
1247,275.0
1248,337.0
1249,353.0
1250,263.0
1251,337.0
1252,147.0
1253,350.0
1254,222.0
1255,146.0
1256,75.0
1257,114.0
1258,155.0
1259,83.0
1260,106.0
1261,83.0
1262,112.0
1263,114.0
1264,154.0
1265,107.0
1266,106.0
1267,127.0
1268,395.0
1269,138.0
1270,146.0
1271,87.0
1272,266.0
1273,334.0
1274,267.0
1275,208.0
1276,389.0
1277,390.0
1278,264.0
1279,390.0
1280,389.0
1281,100.0
1282,316.0
1283,120.0
1284,228.0
1285,369.0
1286,391.0
1287,346.0
1288,386.0
1289,447.0
1290,405.0
1291,318.0
1292,313.0
1293,445.0
1294,407.0
1295,105.0
1296,142.0
1297,75.0
1298,97.0
1299,75.0
1300,104.0
1301,105.0
1302,142.0
1303,97.0
1304,97.0
1305,100.0
1306,363.0
1307,118.0
1308,243.0
1309,59.0
1310,281.0
1311,113.0
1312,113.0
1313,114.0
1314,60.0
1315,70.0
1316,129.0
1317,128.0
1318,185.0
1319,70.0
1320,113.0
1321,70.0
1322,277.0
1323,165.0
1324,174.0
1325,148.0
1326,96.0
1327,62.0
1328,155.0
1329,49.0
1330,117.0
1331,146.0
1332,75.0
1333,64.0
1334,212.0
1335,118.0
1336,64.0
1337,126.0
1338,127.0
1339,102.0
1340,63.0
1341,181.0
1342,52.0
1343,322.0
1344,302.0
1345,312.0
1346,137.0
1347,224.0
1348,95.0
1349,187.0
1350,95.0
1351,306.0
1352,194.0
1353,322.0
1354,172.0
1355,144.0
1356,150.0
1357,112.0
1358,104.0
1359,159.0
1360,253.0
1361,71.0
1362,107.0
1363,105.0
1364,106.0
1365,160.0
1366,105.0
1367,106.0
1368,105.0
1369,88.0
1370,188.0
1371,263.0
1372,156.0
1373,105.0
1374,159.0
1375,184.0
1376,156.0
1377,116.0
1378,103.0
1379,118.0
1380,84.0
1381,84.0
1382,137.0
1383,95.0
1384,72.0
1385,100.0
1386,101.0
1387,137.0
1388,94.0
1389,95.0
1390,133.0
1391,95.0
1392,95.0
1393,158.0
1394,95.0
1395,157.0
1396,133.0
1397,96.0
1398,75.0
1399,75.0
1400,118.0
1401,76.0
1402,84.0
1403,75.0
1404,75.0
1405,75.0
1406,253.0
1407,150.0
1408,100.0
1409,152.0
1410,175.0
1411,149.0
1412,111.0
1413,98.0
1414,112.0
1415,80.0
1416,80.0
1417,103.0
1418,377.0
1419,121.0
1420,252.0
1421,201.0
1422,155.0
1423,163.0
1424,126.0
1425,113.0
1426,183.0
1427,302.0
1428,76.0
1429,232.0
1430,219.0
1431,264.0
1432,60.0
1433,142.0
1434,129.0
1435,232.0
1436,227.0
1437,113.0
1438,226.0
1439,76.0
1440,313.0
1441,296.0
1442,311.0
1443,132.0
1444,208.0
1445,89.0
1446,177.0
1447,91.0
1448,314.0
1449,185.0
1450,338.0
1451,107.0
1452,113.0
1453,235.0
1454,350.0
1455,330.0
1456,341.0
1457,248.0
1458,330.0
1459,130.0
1460,338.0
1461,247.0
1462,130.0
1463,72.0
1464,177.0
1465,173.0
1466,257.0
1467,69.0
1468,129.0
1469,130.0
1470,219.0
1471,173.0
1472,103.0
1473,195.0
1474,68.0
1475,119.0
1476,125.0
1477,190.0
1478,124.0
1479,206.0
1480,161.0
1481,77.0
1482,184.0
1483,193.0
1484,183.0
1485,251.0
1486,70.0
1487,130.0
1488,132.0
1489,219.0
1490,187.0
1491,104.0
1492,214.0
1493,69.0
1494,124.0
1495,387.0
1496,141.0
1497,150.0
1498,74.0
1499,257.0
1500,385.0
1501,257.0
1502,253.0
1503,381.0
1504,348.0
1505,253.0
1506,350.0
1507,381.0
1508,61.0
1509,290.0
1510,117.0
1511,285.0
1512,90.0
1513,296.0
1514,443.0
1515,440.0
1516,442.0
1517,158.0
1518,157.0
1519,432.0
1520,440.0
1521,297.0
1522,90.0
1523,147.0
1524,98.0
1525,149.0
1526,173.0
1527,146.0
1528,110.0
1529,97.0
1530,111.0
1531,79.0
1532,333.0
1533,345.0
1534,252.0
1535,333.0
1536,132.0
1537,342.0
1538,251.0
1539,132.0
1540,74.0
1541,364.0
1542,378.0
1543,257.0
1544,364.0
1545,155.0
1546,375.0
1547,240.0
1548,153.0
1549,88.0
1550,112.0
1551,153.0
1552,81.0
1553,105.0
1554,81.0
1555,111.0
1556,112.0
1557,152.0
1558,105.0
1559,105.0
1560,136.0
1561,397.0
1562,139.0
1563,139.0
1564,85.0
1565,272.0
1566,337.0
1567,272.0
1568,209.0
1569,394.0
1570,390.0
1571,244.0
1572,390.0
1573,352.0
1574,253.0
1575,149.0
1576,167.0
1577,130.0
1578,247.0
1579,95.0
1580,287.0
1581,434.0
1582,350.0
1583,388.0
1584,166.0
1585,164.0
1586,422.0
1587,350.0
1588,296.0
1589,88.0
1590,279.0
1591,165.0
1592,111.0
1593,169.0
1594,196.0
1595,164.0
1596,123.0
1597,110.0
1598,124.0
1599,90.0
1600,90.0
1601,99.0
1602,311.0
1603,120.0
1604,225.0
1605,105.0
1606,106.0
1607,55.0
1608,64.0
1609,120.0
1610,119.0
1611,172.0
1612,64.0
1613,105.0
1614,64.0
1615,178.0
1616,123.0
1617,133.0
1618,85.0
1619,127.0
1620,196.0
1621,176.0
1622,283.0
1623,281.0
1624,177.0
1625,176.0
1626,248.0
1627,146.0
1628,166.0
1629,146.0
1630,98.0
1631,64.0
1632,50.0
1633,101.0
1634,98.0
1635,224.0
1636,212.0
1637,259.0
1638,58.0
1639,136.0
1640,124.0
1641,224.0
1642,219.0
1643,108.0
1644,218.0
1645,72.0
1646,261.0
1647,153.0
1648,173.0
1649,135.0
1650,268.0
1651,100.0
1652,311.0
1653,456.0
1654,387.0
1655,417.0
1656,176.0
1657,174.0
1658,443.0
1659,387.0
1660,310.0
1661,92.0
1662,191.0
1663,186.0
1664,276.0
1665,76.0
1666,140.0
1667,139.0
1668,234.0
1669,188.0
1670,112.0
1671,210.0
1672,75.0
1673,127.0
1674,396.0
1675,138.0
1676,151.0
1677,87.0
1678,271.0
1679,371.0
1680,272.0
1681,217.0
1682,388.0
1683,392.0
1684,267.0
1685,392.0
1686,388.0
1687,162.0
1688,109.0
1689,166.0
1690,193.0
1691,161.0
1692,122.0
1693,108.0
1694,123.0
1695,88.0
1696,113.0
1697,116.0
1698,179.0
1699,107.0
1700,185.0
1701,150.0
1702,78.0
1703,173.0
1704,349.0
1705,361.0
1706,243.0
1707,349.0
1708,143.0
1709,324.0
1710,211.0
1711,148.0
1712,83.0
1713,404.0
1714,403.0
1715,371.0
1716,395.0
1717,461.0
1718,452.0
1719,325.0
1720,322.0
1721,458.0
1722,454.0
1723,135.0
1724,96.0
1725,96.0
1726,160.0
1727,96.0
1728,159.0
1729,134.0
1730,97.0
1731,326.0
1732,339.0
1733,242.0
1734,326.0
1735,141.0
1736,336.0
1737,209.0
1738,140.0
1739,71.0
1740,112.0
1741,135.0
1742,70.0
1743,60.0
1744,196.0
1745,112.0
1746,59.0
1747,120.0
1748,121.0
1749,115.0
1750,154.0
1751,154.0
1752,152.0
1753,186.0
1754,154.0
1755,273.0
1756,90.0
1757,74.0
1758,151.0
1759,249.0
1760,75.0
1761,178.0
1762,93.0
1763,60.0
1764,47.0
1765,90.0
1766,93.0
1767,296.0
1768,277.0
1769,285.0
1770,127.0
1771,203.0
1772,86.0
1773,173.0
1774,87.0
1775,289.0
1776,179.0
1777,306.0
1778,112.0
1779,149.0
1780,74.0
1781,64.0
1782,238.0
1783,112.0
1784,64.0
1785,131.0
1786,133.0
1787,113.0
1788,120.0
1789,245.0
1790,361.0
1791,271.0
1792,161.0
1793,181.0
1794,143.0
1795,112.0
1796,150.0
1797,149.0
1798,150.0
1799,175.0
1800,151.0
1801,251.0
1802,89.0
1803,73.0
1804,153.0
1805,230.0
1806,75.0
1807,169.0
1808,133.0
1809,417.0
1810,152.0
1811,161.0
1812,77.0
1813,277.0
1814,415.0
1815,277.0
1816,272.0
1817,410.0
1818,376.0
1819,272.0
1820,378.0
1821,410.0
1822,93.0
1823,60.0
1824,47.0
1825,95.0
1826,93.0
1827,464.0
1828,445.0
1829,421.0
1830,440.0
1831,445.0
1832,438.0
1833,312.0
1834,308.0
1835,446.0
1836,433.0
1837,82.0
1838,44.0
1839,44.0
1840,109.0
1841,110.0
1842,57.0
1843,67.0
1844,125.0
1845,124.0
1846,179.0
1847,67.0
1848,109.0
1849,67.0
1850,344.0
1851,359.0
1852,275.0
1853,344.0
1854,154.0
1855,357.0
1856,254.0
1857,154.0
1858,78.0
1859,211.0
1860,200.0
1861,243.0
1862,54.0
1863,135.0
1864,125.0
1865,214.0
1866,208.0
1867,107.0
1868,208.0
1869,71.0
1870,60.0
1871,280.0
1872,117.0
1873,326.0
1874,339.0
1875,242.0
1876,326.0
1877,141.0
1878,336.0
1879,209.0
1880,140.0
1881,71.0
1882,169.0
1883,116.0
1884,126.0
1885,80.0
1886,120.0
1887,186.0
1888,168.0
1889,269.0
1890,266.0
1891,168.0
1892,168.0
1893,186.0
1894,181.0
1895,269.0
1896,73.0
1897,136.0
1898,136.0
1899,228.0
1900,182.0
1901,108.0
1902,204.0
1903,71.0
1904,100.0
1905,67.0
1906,166.0
1907,47.0
1908,224.0
1909,92.0
1910,263.0
1911,383.0
1912,337.0
1913,338.0
1914,156.0
1915,151.0
1916,413.0
1917,337.0
1918,264.0
1919,84.0
1920,60.0
1921,282.0
1922,115.0
1923,131.0
1924,69.0
1925,91.0
1926,348.0
1927,363.0
1928,275.0
1929,348.0
1930,155.0
1931,361.0
1932,258.0
1933,154.0
1934,78.0
1935,218.0
1936,205.0
1937,251.0
1938,55.0
1939,139.0
1940,129.0
1941,220.0
1942,214.0
1943,110.0
1944,213.0
1945,73.0
1946,105.0
1947,68.0
1948,169.0
1949,51.0
1950,102.0
1951,141.0
1952,131.0
1953,136.0
1954,157.0
1955,137.0
1956,220.0
1957,82.0
1958,67.0
1959,143.0
1960,208.0
1961,69.0
1962,154.0
1963,93.0
1964,60.0
1965,47.0
1966,91.0
1967,93.0
1968,144.0
1969,77.0
1970,100.0
1971,138.0
1972,153.0
1973,176.0
1974,123.0
1975,131.0
1976,83.0
1977,125.0
1978,192.0
1979,175.0
1980,289.0
1981,290.0
1982,176.0
1983,175.0
1984,150.0
1985,100.0
1986,152.0
1987,177.0
1988,149.0
1989,111.0
1990,99.0
1991,112.0
1992,81.0
1993,265.0
1994,157.0
1995,177.0
1996,139.0
1997,135.0
1998,96.0
1999,96.0
2000,161.0
2001,96.0
2002,159.0
2003,134.0
2004,97.0
2005,249.0
2006,93.0
2007,290.0
2008,425.0
2009,358.0
2010,387.0
2011,164.0
2012,162.0
2013,411.0
2014,358.0
2015,289.0
2016,85.0
2017,135.0
2018,421.0
2019,148.0
2020,164.0
2021,90.0
2022,287.0
2023,419.0
2024,287.0
2025,248.0
2026,413.0
2027,416.0
2028,282.0
2029,416.0
2030,413.0
2031,340.0
2032,351.0
2033,238.0
2034,340.0
2035,139.0
2036,318.0
2037,206.0
2038,143.0
2039,83.0
2040,270.0
2041,93.0
2042,296.0
2043,432.0
2044,402.0
2045,431.0
2046,167.0
2047,165.0
2048,419.0
2049,402.0
2050,295.0
2051,85.0
2052,107.0
2053,113.0
2054,235.0
2055,351.0
2056,174.0
2057,120.0
2058,130.0
2059,83.0
2060,123.0
2061,191.0
2062,172.0
2063,276.0
2064,273.0
2065,173.0
2066,172.0
2067,94.0
2068,62.0
2069,48.0
2070,98.0
2071,94.0
2072,97.0
2073,357.0
2074,114.0
2075,241.0
2076,139.0
2077,100.0
2078,100.0
2079,167.0
2080,100.0
2081,165.0
2082,138.0
2083,101.0
2084,125.0
2085,130.0
2086,198.0
2087,126.0
2088,211.0
2089,171.0
2090,84.0
2091,194.0
2092,62.0
2093,284.0
2094,119.0
2095,99.0
2096,63.0
2097,146.0
2098,47.0
2099,250.0
2100,148.0
2101,165.0
2102,130.0
2103,102.0
2104,116.0
2105,226.0
2106,342.0
2107,99.0
2108,329.0
2109,119.0
2110,233.0
2111,116.0
2112,125.0
2113,256.0
2114,387.0
2115,437.0
2116,459.0
2117,390.0
2118,452.0
2119,459.0
2120,447.0
2121,328.0
2122,326.0
2123,456.0
2124,448.0
2125,117.0
2126,121.0
2127,187.0
2128,114.0
2129,194.0
2130,159.0
2131,82.0
2132,182.0
2133,75.0
2134,75.0
2135,118.0
2136,76.0
2137,63.0
2138,83.0
2139,75.0
2140,75.0
